Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_PBC,,varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Grouping_Method_Flag,,varchar(1),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Dominant_Procedure,,varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Primary_Diagnosis,,varchar(6),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Secondary_Diagnosis,,varchar(6),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_SSC_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_BP_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Flag_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Unbundled_HRGs,,varchar(500),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Unbundled_HRGs_Count,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Error_Message,,varchar(2500),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Treatment_Function_Code,,varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Main_Specialty_Code,,varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Consultant_Code,,varchar(8),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Inc_Episode_Count,,smallint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Exc_Episode_Count,,smallint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_LoS,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_PbR_LoS,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_PbR_CC_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_PbR_Rehab_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_PbR_SPC_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_PbR_Adj_LoS,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Exc_CC_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Exc_Rehab_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_Exc_SPC_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Indicator,,varchar(1),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Admit_Type,,varchar(1),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Parent_APCS_Ident,,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Parent_APCS_Load_ID,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Parent_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Parent_Prov,,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Child_APCS_Ident,,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Child_APCS_Load_ID,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Child_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Child_Prov,,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Exclusion_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBPST_Spell_Flag,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBPST_Spell_ServiceLine,,varchar(8),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBPST_Spell_NPoC,,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBPST_Spell_Currency,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBPST_Spell_ErrorMessage,,varchar(2500),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBLocal_Spell_Flag,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBLocal_Spell_ServiceLine,,varchar(8),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBLocal_Spell_NPoC,,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBLocal_Spell_RuleApplied,,varchar(250),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBFinal_Spell_Flag,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBFinal_Spell_ServiceLine,,varchar(8),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBFinal_Spell_NPoC,,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBFinal_Spell_Currency,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,NCBFinal_Spell_SourceRuleSet,,varchar(250),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Responsible_Purchaser_Code,,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Responsible_Purchaser_Type,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Responsible_Purchaser_Assignment_Method,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Responsible_Purchaser_Country_Code,,varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Responsible_Purchaser_Supp_Code,,varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,National_POD_Code,,varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1314_Der,Spell_RE30_Parent_Management_Type,,varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,OPA_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,OPA_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,OPA_Raw_ID,Field used internally to identify the stage when the data was loaded.,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Tariff_Exclusion_Reason,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,HRG_Code_OPP,,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,HRG_Code_Other,,varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Tariff_Specialty,,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Tariff_OPP,,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Tariff_BPT_Adj,,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Tariff_Total_Payment,,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Local_Total_Payment,,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Local_Contractual_Adj,,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Net_SLA_Payment,,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Tariff_MFF_Payment,,"float(18, 6) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Grand_Total_Payment_MFF,,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Cost_Type,,varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Tariff_Type,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Cost,Contractual_Adj_Key,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,OPA_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,OPA_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,OPA_Raw_ID,Field used internally to identify the stage when the data was loaded.,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Tariff_Exclusion_Reason,"Indicates the reason as to why the attendance has been excluded from been priced at national tariff for 2015/16, e.g. Core_HRG_Exclusion, Attendance_Status_Exclusion etc.",varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,HRG_Code_OPP,The Outpatient procedure HRG on which 2015/16 procedure tariffs are applied,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,HRG_Code_Other,The Outpatient attendance HRG on which the 2015/16 attendance tariffs are applied,varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Tariff_Specialty,The base 2015/16 national tariff where the specialty tariff is applicable,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Tariff_OPP,The base 2015/16 national tariff where the procedure tariff is applicable,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Tariff_BPT_Adj,Adjustment to account for 2015/16 best practice tariffs,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Tariff_Total_Payment,The 2015/16 national tariff total,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Local_Total_Payment,The base 2015/16 local tariff,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Local_Contractual_Adj,The locally contracted adjusted for 2015/16 local tariffs,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Net_SLA_Payment,The 2015/16 tariff,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Tariff_MFF_Payment,The 2015/16 MFF payment for the attendance,"float(18, 6) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Grand_Total_Payment_MFF,The 2015/16 total payment for the attendance,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Cost_Type,"The 2015/16 cost type, e.g. Tariff, MPPS, Excluded etc.",varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Tariff_Type,"The 2015/16 tariff type indicates the components of the tariff that have been applied to the attendance, e.g. OPP, Specialty ",varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1516_Cost,Contractual_Adj_Key,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,OPA_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,OPA_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,OPA_Raw_ID,Field used internally to identify the stage when the data was loaded.,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Tariff_Exclusion_Reason,"Indicates the reason as to why the attendance has been excluded from been priced at national tariff for 2014/15, e.g. Core_HRG_Exclusion, Attendance_Status_Exclusion etc.",varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,HRG_Code_OPP,The Outpatient procedure HRG on which 2014/15 procedure tariffs are applied,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,HRG_Code_Other,The Outpatient attendance HRG on which the 2014/15 attendance tariffs are applied,varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Tariff_Specialty,The base 2014/15 national tariff where the specialty tariff is applicable,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Tariff_OPP,The base 2014/15 national tariff where the procedure tariff is applicable,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Tariff_BPT_Adj,Adjustment to account for 2014/15 best practice tariffs,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Tariff_Total_Payment,The 2014/15 national tariff total,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Local_Total_Payment,The base 2014/15 local tariff,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Local_Contractual_Adj,The locally contracted adjusted for 2014/15 local tariffs,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Net_SLA_Payment,The 2014/15 tariff,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Tariff_MFF_Payment,The 2014/15 MFF payment for the attendance,"float(18, 6) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Grand_Total_Payment_MFF,The 2014/15 total payment for the attendance,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Cost_Type,"The 2014/15 cost type, e.g. Tariff, MPPS, Excluded etc.",varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Tariff_Type,"The 2014/15 tariff type indicates the components of the tariff that have been applied to the attendance, e.g. OPP, Specialty ",varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1415_Cost,Contractual_Adj_Key,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,OPA_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,OPA_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,OPA_Raw_ID,Field used internally to identify the stage when the data was loaded.,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Tariff_Exclusion_Reason,"Indicates the reason as to why the attendance has been excluded from been priced at national tariff for 2013/14, e.g. Core_HRG_Exclusion, Attendance_Status_Exclusion etc.",varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,HRG_Code_OPP,The Outpatient procedure HRG on which 2013/14 procedure tariffs are applied,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,HRG_Code_Other,The Outpatient attendance HRG on which the 2013/14 attendance tariffs are applied,varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Tariff_Specialty,The base 2013/14 national tariff where the specialty tariff is applicable,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Tariff_OPP,The base 2013/14 national tariff where the procedure tariff is applicable,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Tariff_BPT_Adj,Adjustment to account for 2013/14 best practice tariffs,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Tariff_Total_Payment,The 2013/14 national tariff total,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Local_Total_Payment,The base 2013/14 local tariff,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Local_Contractual_Adj,The locally contracted adjusted for 2013/14 local tariffs,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Net_SLA_Payment,The 2013/14 tariff,"float(18, 2) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Tariff_MFF_Payment,The 2013/14 MFF payment for the attendance,"float(18, 6) ",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Grand_Total_Payment_MFF,The 2013/14 total payment for the attendance,"float(18, 6)",,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Cost_Type,"The 2013/14 cost type, e.g. Tariff, MPPS, Excluded etc.",varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Tariff_Type,"The 2013/14 tariff type indicates the components of the tariff that have been applied to the attendance, e.g. OPP, Specialty ",varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1314_Cost,Contractual_Adj_Key,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,OPA_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,OPA_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,OPA_Raw_ID,Field used internally to identify the stage when the data was loaded.,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,PreGrp_Exclusion_Reason,,varchar(30) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Attend_Core_HRG,,varchar(5) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Attend_Grouping_Method_Flag,,varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Attend_Dominant_Procedure,,varchar(20) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Attend_SSC_Key,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Attend_BP_Key,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Attend_Flag_Key,,varchar(50) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Attend_Unbundled_HRGs,,varchar(250) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,Quality_Error_Message,,varchar(1000) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
NHSE_SEM_Live,tbl_Data_SEM_OPA_1617_Der,NCBPST_Flag,,varchar(1) ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,N/A
